sid,pid,y
s59,p40,0
s59,p41,0
s59,p42,1
s59,p43,0
s59,p44,1
s59,p45,0
s59,p46,0
s59,p47,1
s59,p48,1
s59,p49,1
s59,p50,1
s59,p51,1
s59,p52,1
s59,p53,0
s59,p54,0
s59,p55,1
s59,p56,0
s59,p57,0
s59,p58,0
s59,p59,1
s59,p60,1
s59,p61,0
s59,p62,0
s59,p63,0
s59,p64,1
s59,p65,1
s59,p66,1
s59,p67,0
s59,p68,0
s59,p69,0
s59,p70,1
s59,p71,0
s59,p72,0
s59,p73,0
s59,p74,1
s59,p75,1
s59,p76,0
s59,p77,0
s59,p78,0
s59,p79,0
s59,p80,0
s59,p81,0
s59,p82,1
s59,p83,0
s59,p84,0
s59,p85,1
s59,p86,1
s59,p87,0
s59,p88,0
s59,p89,1
s59,p90,0
s59,p91,0
s59,p92,1
s59,p93,1
s59,p94,1
s59,p95,1
s59,p96,1
s59,p97,1
s59,p98,0
s59,p99,1
s59,p100,1
s59,p101,0
s59,p102,1
s59,p103,1
s59,p104,1
s59,p105,0
s59,p106,0
s59,p107,1
s59,p108,0
s59,p109,0
s59,p110,0
s59,p111,0
s59,p112,1
s59,p113,1
s59,p114,0
s59,p115,0
s59,p116,1
s59,p117,1
s59,p118,1
s59,p119,1
s59,p120,1
s59,p121,0
s59,p122,1
s59,p123,1
s59,p124,0
s59,p125,1
s59,p126,0
s59,p127,0
s59,p128,0
s59,p129,0
s59,p130,1
s59,p131,1
s59,p132,0
s59,p133,0
s59,p134,1
s59,p135,0
s59,p136,1
s59,p137,1
s59,p138,1
s59,p139,1
s59,p140,1
s59,p141,1
s59,p142,0
s59,p143,0
s59,p144,1
s59,p145,0
s59,p146,0
s59,p147,1
s59,p148,1
s59,p149,0
s59,p150,0
s59,p151,0
s59,p152,0
s59,p153,1
s59,p154,1
s59,p155,1
s59,p156,1
s59,p157,0
s59,p158,0
s59,p159,1
s59,p160,1
s59,p161,1
s59,p162,0
s59,p163,1
s59,p164,1
s59,p165,1
s59,p166,0
s59,p167,1
s59,p168,0
s59,p169,0
s59,p170,1
s59,p171,1
s59,p172,1
s59,p173,1
s59,p174,0
s59,p175,0
s59,p176,0
s59,p177,1
s59,p178,1
s59,p179,0
s59,p180,1
s59,p181,0
s59,p182,0
s59,p183,1
s59,p184,1
s59,p185,0
s59,p186,0
s59,p187,0
s59,p188,0
s59,p189,1
s59,p190,1
s59,p191,1
s59,p192,0
s59,p193,1
s59,p194,1
s59,p195,1
s59,p196,1
s59,p197,0
s59,p198,0
s59,p199,0
s59,p200,1
s60,p1,1
s60,p2,0
s60,p3,1
s60,p4,1
s60,p5,0
s60,p6,0
s60,p7,0
s60,p8,0
s60,p9,1
s60,p10,0
s60,p11,1
s60,p12,1
s60,p13,1
s60,p14,0
s60,p15,1
s60,p16,0
s60,p17,0
s60,p18,0
s60,p19,1
s60,p20,1
s60,p21,0
s60,p22,1
s60,p23,1
s60,p24,1
s60,p25,1
s60,p26,1
s60,p27,0
s60,p28,1
s60,p29,0
s60,p30,0
s60,p31,1
s60,p32,1
s60,p33,1
s60,p34,1
s60,p35,0
s60,p36,0
s60,p37,0
s60,p38,0
s60,p39,0
s60,p40,1
s60,p41,1
s60,p42,0
s60,p43,1
s60,p44,0
s60,p45,1
s60,p46,1
s60,p47,1
s60,p48,0
s60,p49,0
s60,p50,1
s60,p51,1
s60,p52,0
s60,p53,1
s60,p54,1
s60,p55,1
s60,p56,1
s60,p57,1
s60,p58,0
s60,p59,0
s60,p60,0
s60,p61,0
s60,p62,1
s60,p63,1
s60,p64,0
s60,p65,1
s60,p66,0
s60,p67,0
s60,p68,0
s60,p69,0
s60,p70,0
s60,p71,0
s60,p72,1
s60,p73,1
s60,p74,0
s60,p75,1
s60,p76,1
s60,p77,0
s60,p78,0
s60,p79,1
s60,p80,0
s60,p81,0
s60,p82,1
s60,p83,1
s60,p84,0
s60,p85,1
s60,p86,0
s60,p87,0
s60,p88,1
s60,p89,0
s60,p90,0
s60,p91,0
s60,p92,1
s60,p93,0
s60,p94,0
s60,p95,1
s60,p96,0
s60,p97,1
s60,p98,0
s60,p99,0
s60,p100,0
s60,p101,0
s60,p102,0
s60,p103,0
s60,p104,0
s60,p105,0
s60,p106,0
s60,p107,0
s60,p108,1
s60,p109,0
s60,p110,1
s60,p111,1
s60,p112,1
s60,p113,1
s60,p114,0
s60,p115,0
s60,p116,0
s60,p117,1
s60,p118,1
s60,p119,1
s60,p120,0
s60,p121,0
s60,p122,1
s60,p123,1
s60,p124,0
s60,p125,1
s60,p126,0
s60,p127,1
s60,p128,0
s60,p129,1
s60,p130,0
s60,p131,0
s60,p132,1
s60,p133,1
s60,p134,1
s60,p135,1
s60,p136,0
s60,p137,0
s60,p138,1
s60,p139,1
s60,p140,1
s60,p141,0
s60,p142,0
s60,p143,1
s60,p144,1
s60,p145,1
s60,p146,0
s60,p147,1
s60,p148,0
s60,p149,0
s60,p150,0
s60,p151,1
s60,p152,0
s60,p153,0
s60,p154,0
s60,p155,0
s60,p156,1
s60,p157,0
s60,p158,0
s60,p159,1
s60,p160,0
s60,p161,0
s60,p162,0
s60,p163,1
s60,p164,0
s60,p165,1
s60,p166,1
s60,p167,1
s60,p168,1
s60,p169,0
s60,p170,0
s60,p171,0
s60,p172,0
s60,p173,0
s60,p174,1
s60,p175,0
s60,p176,0
s60,p177,1
s60,p178,1
s60,p179,0
s60,p180,0
s60,p181,1
s60,p182,0
s60,p183,0
s60,p184,1
s60,p185,0
s60,p186,1
s60,p187,0
s60,p188,0
s60,p189,0
s60,p190,1
s60,p191,1
s60,p192,1
s60,p193,0
s60,p194,0
s60,p195,0
s60,p196,0
s60,p197,0
s60,p198,1
s60,p199,0
s60,p200,1
s61,p1,1
s61,p2,1
s61,p3,1
s61,p4,1
s61,p5,1
s61,p6,0
s61,p7,1
s61,p8,1
s61,p9,0
s61,p10,1
s61,p11,1
s61,p12,0
s61,p13,0
s61,p14,1
s61,p15,1
s61,p16,0
s61,p17,0
s61,p18,1
s61,p19,1
s61,p20,1
s61,p21,0
s61,p22,0
s61,p23,1
s61,p24,0
s61,p25,1
s61,p26,0
s61,p27,1
s61,p28,1
s61,p29,1
s61,p30,0
s61,p31,0
s61,p32,1
s61,p33,0
s61,p34,0
s61,p35,0
s61,p36,1
s61,p37,1
s61,p38,0
s61,p39,1
s61,p40,1
s61,p41,0
s61,p42,1
s61,p43,1
s61,p44,0
s61,p45,1
s61,p46,0
s61,p47,1
s61,p48,1
s61,p49,1
s61,p50,1
s61,p51,1
s61,p52,0
s61,p53,1
s61,p54,0
s61,p55,1
s61,p56,1
s61,p57,0
s61,p58,1
s61,p59,1
s61,p60,0
s61,p61,0
s61,p62,1
s61,p63,1
s61,p64,1
s61,p65,0
s61,p66,0
s61,p67,0
s61,p68,0
s61,p69,0
s61,p70,1
s61,p71,1
s61,p72,0
s61,p73,1
s61,p74,0
s61,p75,1
s61,p76,0
s61,p77,1
s61,p78,1
s61,p79,0
s61,p80,1
s61,p81,0
s61,p82,1
s61,p83,0
s61,p84,1
s61,p85,1
s61,p86,1
s61,p87,1
s61,p88,0
s61,p89,0
s61,p90,0
s61,p91,1
s61,p92,1
s61,p93,0
s61,p94,0
s61,p95,1
s61,p96,1
s61,p97,1
s61,p98,1
s61,p99,1
s61,p100,1
s61,p101,1
s61,p102,1
s61,p103,1
s61,p104,0
s61,p105,1
s61,p106,1
s61,p107,0
s61,p108,1
s61,p109,1
s61,p110,1
s61,p111,0
s61,p112,0
s61,p113,0
s61,p114,1
s61,p115,0
s61,p116,1
s61,p117,1
s61,p118,0
s61,p119,0
s61,p120,1
s61,p121,1
s61,p122,1
s61,p123,1
s61,p124,1
s61,p125,1
s61,p126,0
s61,p127,0
s61,p128,0
s61,p129,1
s61,p130,1
s61,p131,1
s61,p132,1
s61,p133,1
s61,p134,1
s61,p135,0
s61,p136,0
s61,p137,0
s61,p138,1
s61,p139,1
s61,p140,1
s61,p141,1
s61,p142,0
s61,p143,0
s61,p144,1
s61,p145,0
s61,p146,0
s61,p147,1
s61,p148,1
s61,p149,0
s61,p150,1
s61,p151,0
s61,p152,0
s61,p153,1
s61,p154,0
s61,p155,0
s61,p156,1
s61,p157,1
s61,p158,0
s61,p159,1
s61,p160,0
s61,p161,1
s61,p162,0
s61,p163,0
s61,p164,1
s61,p165,0
s61,p166,0
s61,p167,1
s61,p168,0
s61,p169,1
s61,p170,1
s61,p171,0
s61,p172,1
s61,p173,1
s61,p174,0
s61,p175,1
s61,p176,1
s61,p177,1
s61,p178,1
s61,p179,0
s61,p180,0
s61,p181,0
s61,p182,1
s61,p183,1
s61,p184,1
s61,p185,0
s61,p186,1
s61,p187,0
s61,p188,0
s61,p189,1
s61,p190,1
s61,p191,0
s61,p192,1
s61,p193,1
s61,p194,1
s61,p195,1
s61,p196,1
s61,p197,1
s61,p198,0
s61,p199,1
s61,p200,0
s62,p1,0
s62,p2,0
s62,p3,1
s62,p4,0
s62,p5,1
s62,p6,1
s62,p7,0
s62,p8,1
s62,p9,1
s62,p10,0
s62,p11,0
s62,p12,0
s62,p13,1
s62,p14,1
s62,p15,0
s62,p16,1
s62,p17,1
s62,p18,1
s62,p19,1
s62,p20,0
s62,p21,1
s62,p22,0
s62,p23,0
s62,p24,0
s62,p25,1
s62,p26,0
s62,p27,0
s62,p28,1
s62,p29,0
s62,p30,1
s62,p31,0
s62,p32,0
s62,p33,0
s62,p34,1
s62,p35,0
s62,p36,0
s62,p37,0
s62,p38,1
s62,p39,0
s62,p40,1
s62,p41,0
s62,p42,0
s62,p43,1
s62,p44,1
s62,p45,0
s62,p46,1
s62,p47,0
s62,p48,1
s62,p49,1
s62,p50,1
s62,p51,1
s62,p52,1
s62,p53,1
s62,p54,1
s62,p55,0
s62,p56,1
s62,p57,1
s62,p58,1
s62,p59,0
s62,p60,1
s62,p61,0
s62,p62,0
s62,p63,0
s62,p64,0
s62,p65,1
s62,p66,0
s62,p67,1
s62,p68,0
s62,p69,0
s62,p70,1
s62,p71,1
s62,p72,1
s62,p73,0
s62,p74,0
s62,p75,1
s62,p76,0
s62,p77,1
s62,p78,0
s62,p79,1
s62,p80,1
s62,p81,1
s62,p82,1
s62,p83,1
s62,p84,1
s62,p85,0
s62,p86,1
s62,p87,1
s62,p88,0
s62,p89,1
s62,p90,0
s62,p91,0
s62,p92,0
s62,p93,1
s62,p94,1
s62,p95,1
s62,p96,1
s62,p97,0
s62,p98,1
s62,p99,0
s62,p100,0
s62,p101,1
s62,p102,0
s62,p103,0
s62,p104,1
s62,p105,0
s62,p106,1
s62,p107,0
s62,p108,1
s62,p109,0
s62,p110,0
s62,p111,0
s62,p112,0
s62,p113,0
s62,p114,0
s62,p115,1
s62,p116,0
s62,p117,0
s62,p118,0
s62,p119,0
s62,p120,1
s62,p121,1
s62,p122,0
s62,p123,1
s62,p124,1
s62,p125,1
s62,p126,1
s62,p127,0
s62,p128,0
s62,p129,1
s62,p130,1
s62,p131,1
s62,p132,0
s62,p133,1
s62,p134,1
s62,p135,1
s62,p136,0
s62,p137,0
s62,p138,0
s62,p139,0
s62,p140,0
s62,p141,0
s62,p142,0
s62,p143,1
s62,p144,0
s62,p145,1
s62,p146,1
s62,p147,0
s62,p148,1
s62,p149,0
s62,p150,0
s62,p151,1
s62,p152,1
s62,p153,1
s62,p154,0
s62,p155,1
s62,p156,1
s62,p157,1
s62,p158,1
s62,p159,0
s62,p160,1
s62,p161,1
s62,p162,1
s62,p163,1
s62,p164,1
s62,p165,0
s62,p166,0
s62,p167,0
s62,p168,0
s62,p169,0
s62,p170,1
s62,p171,1
s62,p172,0
s62,p173,0
s62,p174,0
s62,p175,0
s62,p176,1
s62,p177,0
s62,p178,1
s62,p179,1
s62,p180,1
s62,p181,0
s62,p182,0
s62,p183,1
s62,p184,0
s62,p185,1
s62,p186,1
s62,p187,1
s62,p188,1
s62,p189,0
s62,p190,0
s62,p191,0
s62,p192,1
s62,p193,1
s62,p194,1
s62,p195,0
s62,p196,0
s62,p197,0
s62,p198,1
s62,p199,1
s62,p200,0
s63,p1,0
s63,p2,0
s63,p3,0
s63,p4,0
s63,p5,0
s63,p6,1
s63,p7,1
s63,p8,1
s63,p9,1
s63,p10,0
s63,p11,1
s63,p12,0
s63,p13,0
s63,p14,0
s63,p15,1
s63,p16,1
s63,p17,0
s63,p18,0
s63,p19,0
s63,p20,1
s63,p21,0
s63,p22,1
s63,p23,1
s63,p24,1
s63,p25,1
s63,p26,1
s63,p27,0
s63,p28,1
s63,p29,0
s63,p30,0
s63,p31,1
s63,p32,0
s63,p33,0
s63,p34,0
s63,p35,0
s63,p36,1
s63,p37,0
s63,p38,1
s63,p39,0
s63,p40,1
s63,p41,1
s63,p42,0
s63,p43,0
s63,p44,1
s63,p45,0
s63,p46,1
s63,p47,0
s63,p48,0
s63,p49,0
s63,p50,1
s63,p51,0
s63,p52,0
s63,p53,1
s63,p54,1
s63,p55,0
s63,p56,1
s63,p57,0
s63,p58,0
s63,p59,1
s63,p60,1
s63,p61,1
s63,p62,1
s63,p63,0
s63,p64,1
s63,p65,0
s63,p66,0
s63,p67,1
s63,p68,1
s63,p69,0
s63,p70,1
s63,p71,1
s63,p72,0
s63,p73,0
s63,p74,0
s63,p75,1
s63,p76,1
s63,p77,0
s63,p78,0
s63,p79,1
s63,p80,0
s63,p81,0
s63,p82,0
s63,p83,1
s63,p84,0
s63,p85,1
s63,p86,0
s63,p87,0
s63,p88,0
s63,p89,0
s63,p90,0
s63,p91,0
s63,p92,0
s63,p93,1
s63,p94,1
s63,p95,0
s63,p96,0
s63,p97,0
s63,p98,0
s63,p99,1
s63,p100,1
s63,p101,0
s63,p102,0
s63,p103,1
s63,p104,0
s63,p105,1
s63,p106,1
s63,p107,0
s63,p108,1
s63,p109,0
s63,p110,1
s63,p111,1
s63,p112,0
s63,p113,1
s63,p114,0
s63,p115,0
s63,p116,0
s63,p117,0
s63,p118,0
s63,p119,1
s63,p120,0
s63,p121,0
s63,p122,0
s63,p123,1
s63,p124,0
s63,p125,0
s63,p126,1
s63,p127,1
s63,p128,1
s63,p129,0
s63,p130,0
s63,p131,1
s63,p132,1
s63,p133,1
s63,p134,0
s63,p135,1
s63,p136,1
s63,p137,1
s63,p138,1
s63,p139,0
s63,p140,1
s63,p141,0
s63,p142,0
s63,p143,1
s63,p144,1
s63,p145,0
s63,p146,1
s63,p147,0
s63,p148,0
s63,p149,1
s63,p150,0
s63,p151,1
s63,p152,1
s63,p153,0
s63,p154,1
s63,p155,1
s63,p156,0
s63,p157,0
s63,p158,1
s63,p159,1
s63,p160,0
s63,p161,0
s63,p162,0
s63,p163,0
s63,p164,1
s63,p165,0
s63,p166,0
s63,p167,0
s63,p168,1
s63,p169,0
s63,p170,0
s63,p171,1
s63,p172,0
s63,p173,0
s63,p174,0
s63,p175,0
s63,p176,0
s63,p177,0
s63,p178,1
s63,p179,1
s63,p180,1
s63,p181,0
s63,p182,0
s63,p183,1
s63,p184,0
s63,p185,1
s63,p186,0
s63,p187,0
s63,p188,1
s63,p189,1
s63,p190,1
s63,p191,0
s63,p192,0
s63,p193,1
s63,p194,1
s63,p195,1
s63,p196,1
s63,p197,1
s63,p198,1
s63,p199,0
s63,p200,1
s64,p1,0
s64,p2,1
s64,p3,0
s64,p4,0
s64,p5,0
s64,p6,0
s64,p7,0
s64,p8,1
s64,p9,1
s64,p10,1
s64,p11,0
s64,p12,0
s64,p13,1
s64,p14,1
s64,p15,0
s64,p16,1
s64,p17,0
s64,p18,0
s64,p19,0
s64,p20,1
s64,p21,1
s64,p22,0
s64,p23,0
s64,p24,1
s64,p25,0
s64,p26,0
s64,p27,1
s64,p28,1
s64,p29,0
s64,p30,0
s64,p31,1
s64,p32,0
s64,p33,0
s64,p34,0
s64,p35,0
s64,p36,1
s64,p37,1
s64,p38,0
s64,p39,1
s64,p40,0
s64,p41,0
s64,p42,0
s64,p43,0
s64,p44,0
s64,p45,0
s64,p46,0
s64,p47,1
s64,p48,0
s64,p49,1
s64,p50,0
s64,p51,1
s64,p52,1
s64,p53,0
s64,p54,0
s64,p55,1
s64,p56,0
s64,p57,0
s64,p58,0
s64,p59,1
s64,p60,0
s64,p61,0
s64,p62,0
s64,p63,0
s64,p64,0
s64,p65,1
s64,p66,0
s64,p67,1
s64,p68,1
s64,p69,0
s64,p70,1
s64,p71,1
s64,p72,1
s64,p73,1
s64,p74,0
s64,p75,0
s64,p76,0
s64,p77,0
s64,p78,1
s64,p79,0
s64,p80,0
s64,p81,0
s64,p82,1
s64,p83,0
s64,p84,1
s64,p85,0
s64,p86,1
s64,p87,1
s64,p88,0
s64,p89,0
s64,p90,1
s64,p91,1
s64,p92,0
s64,p93,0
s64,p94,1
s64,p95,1
s64,p96,1
s64,p97,0
s64,p98,1
s64,p99,0
s64,p100,1
s64,p101,0
s64,p102,1
s64,p103,1
s64,p104,1
s64,p105,0
s64,p106,0
s64,p107,0
s64,p108,0
s64,p109,0
s64,p110,0
s64,p111,0
s64,p112,1
s64,p113,0
s64,p114,0
s64,p115,1
s64,p116,0
s64,p117,0
s64,p118,0
s64,p119,0
s64,p120,0
s64,p121,1
s64,p122,1
s64,p123,1
s64,p124,1
s64,p125,1
s64,p126,0
s64,p127,1
s64,p128,1
s64,p129,1
s64,p130,0
s64,p131,0
s64,p132,1
s64,p133,1
s64,p134,0
s64,p135,0
s64,p136,1
s64,p137,1
s64,p138,1
s64,p139,0
s64,p140,0
s64,p141,0
s64,p142,0
s64,p143,1
s64,p144,0
s64,p145,1
s64,p146,1
s64,p147,0
s64,p148,1
s64,p149,1
s64,p150,1
s64,p151,1
s64,p152,1
s64,p153,1
s64,p154,0
s64,p155,0
s64,p156,1
s64,p157,0
s64,p158,0
s64,p159,1
s64,p160,1
s64,p161,0
s64,p162,0
s64,p163,0
s64,p164,1
s64,p165,0
s64,p166,0
s64,p167,0
s64,p168,0
s64,p169,1
s64,p170,1
s64,p171,0
s64,p172,0
s64,p173,1
s64,p174,0
s64,p175,1
s64,p176,0
s64,p177,0
s64,p178,1
s64,p179,0
s64,p180,0
s64,p181,0
s64,p182,0
s64,p183,1
s64,p184,1
s64,p185,0
s64,p186,1
s64,p187,0
s64,p188,0
s64,p189,1
s64,p190,0
s64,p191,1
s64,p192,0
s64,p193,1
s64,p194,0
s64,p195,1
s64,p196,0
s64,p197,0
s64,p198,1
s64,p199,0
s64,p200,0
s65,p1,0
s65,p2,1
s65,p3,1
s65,p4,1
s65,p5,1
s65,p6,0
s65,p7,0
s65,p8,1
s65,p9,0
s65,p10,0
s65,p11,1
s65,p12,1
s65,p13,1
s65,p14,1
s65,p15,0
s65,p16,1
s65,p17,0
s65,p18,0
s65,p19,0
s65,p20,0
s65,p21,0
s65,p22,0
s65,p23,1
s65,p24,1
s65,p25,0
s65,p26,0
s65,p27,0
s65,p28,1
s65,p29,1
s65,p30,0
s65,p31,1
s65,p32,1
s65,p33,0
s65,p34,1
s65,p35,1
s65,p36,0
s65,p37,1
s65,p38,1
s65,p39,1
s65,p40,1
s65,p41,0
s65,p42,0
s65,p43,1
s65,p44,0
s65,p45,1
s65,p46,0
s65,p47,0
s65,p48,0
s65,p49,1
s65,p50,1
s65,p51,0
s65,p52,0
s65,p53,0
s65,p54,1
s65,p55,0
s65,p56,0
s65,p57,0
s65,p58,1
s65,p59,1
s65,p60,0
s65,p61,1
s65,p62,0
s65,p63,1
s65,p64,0
s65,p65,0
s65,p66,0
s65,p67,0
s65,p68,1
s65,p69,1
s65,p70,1
s65,p71,1
s65,p72,1
s65,p73,1
s65,p74,0
s65,p75,1
s65,p76,0
s65,p77,0
s65,p78,0
s65,p79,1
s65,p80,1
s65,p81,1
s65,p82,1
s65,p83,0
s65,p84,0
s65,p85,0
s65,p86,1
s65,p87,0
s65,p88,1
s65,p89,0
s65,p90,1
s65,p91,0
s65,p92,1
s65,p93,0
s65,p94,1
s65,p95,1
s65,p96,1
s65,p97,1
s65,p98,1
s65,p99,1
s65,p100,1
s65,p101,0
s65,p102,0
s65,p103,0
s65,p104,1
s65,p105,0
s65,p106,1
s65,p107,1
s65,p108,1
s65,p109,1
s65,p110,0
s65,p111,0
s65,p112,1
s65,p113,0
s65,p114,1
s65,p115,1
s65,p116,1
s65,p117,1
s65,p118,1
s65,p119,0
s65,p120,1
s65,p121,1
s65,p122,0
s65,p123,1
s65,p124,1
s65,p125,0
s65,p126,1
s65,p127,1
s65,p128,0
s65,p129,1
s65,p130,1
s65,p131,1
s65,p132,1
s65,p133,0
s65,p134,0
s65,p135,1
s65,p136,1
s65,p137,1
s65,p138,1
s65,p139,0
s65,p140,0
s65,p141,1
s65,p142,1
s65,p143,1
s65,p144,1
s65,p145,1
s65,p146,1
s65,p147,1
s65,p148,1
s65,p149,1
s65,p150,0
s65,p151,1
s65,p152,1
s65,p153,1
s65,p154,1
s65,p155,1
s65,p156,0
s65,p157,1
s65,p158,0
s65,p159,0
s65,p160,0
s65,p161,0
s65,p162,1
s65,p163,0
s65,p164,0
s65,p165,1
s65,p166,0
s65,p167,0
s65,p168,0
s65,p169,0
s65,p170,1
s65,p171,0
s65,p172,1
s65,p173,1
s65,p174,0
s65,p175,0
s65,p176,0
s65,p177,1
s65,p178,0
s65,p179,0
s65,p180,0
s65,p181,1
s65,p182,0
s65,p183,0
s65,p184,0
s65,p185,0
s65,p186,1
s65,p187,1
s65,p188,1
s65,p189,1
s65,p190,0
s65,p191,1
s65,p192,0
s65,p193,0
s65,p194,1
s65,p195,1
s65,p196,0
s65,p197,0
s65,p198,0
s65,p199,1
s65,p200,1
s66,p1,1
s66,p2,0
s66,p3,1
s66,p4,0
s66,p5,1
s66,p6,1
s66,p7,1
s66,p8,1
s66,p9,1
s66,p10,1
s66,p11,1
s66,p12,1
s66,p13,1
s66,p14,1
s66,p15,1
s66,p16,1
s66,p17,1
s66,p18,1
s66,p19,1
s66,p20,1
s66,p21,1
s66,p22,1
s66,p23,0
s66,p24,0
s66,p25,1
s66,p26,1
s66,p27,1
s66,p28,0
s66,p29,1
s66,p30,1
s66,p31,1
s66,p32,1
s66,p33,0
s66,p34,1
s66,p35,1
s66,p36,1
s66,p37,0
s66,p38,1
s66,p39,1
s66,p40,1
s66,p41,1
s66,p42,1
s66,p43,1
s66,p44,1
s66,p45,1
s66,p46,0
s66,p47,0
s66,p48,1
s66,p49,1
s66,p50,1
s66,p51,1
s66,p52,1
s66,p53,1
s66,p54,1
s66,p55,0
s66,p56,1
s66,p57,1
s66,p58,0
s66,p59,0
s66,p60,1
s66,p61,1
s66,p62,1
s66,p63,1
s66,p64,1
s66,p65,1
s66,p66,1
s66,p67,1
s66,p68,1
s66,p69,1
s66,p70,1
s66,p71,1
s66,p72,1
s66,p73,1
s66,p74,1
s66,p75,0
s66,p76,1
s66,p77,1
s66,p78,0
s66,p79,0
s66,p80,1
s66,p81,1
s66,p82,0
s66,p83,1
s66,p84,0
s66,p85,1
s66,p86,0
s66,p87,1
s66,p88,1
s66,p89,1
s66,p90,1
s66,p91,1
s66,p92,0
s66,p93,0
s66,p94,1
s66,p95,1
s66,p96,0
s66,p97,1
s66,p98,1
s66,p99,1
s66,p100,1
s66,p101,1
s66,p102,0
s66,p103,0
s66,p104,0
s66,p105,1
s66,p106,1
s66,p107,1
s66,p108,1
s66,p109,1
s66,p110,1
s66,p111,1
s66,p112,1
s66,p113,1
s66,p114,0
s66,p115,1
s66,p116,1
s66,p117,1
s66,p118,1
s66,p119,1
s66,p120,1
s66,p121,1
s66,p122,0
s66,p123,1
s66,p124,1
s66,p125,1
s66,p126,0
s66,p127,0
s66,p128,1
s66,p129,1
s66,p130,0
s66,p131,0
s66,p132,0
s66,p133,0
s66,p134,1
s66,p135,1
s66,p136,1
s66,p137,1
s66,p138,1
s66,p139,1
s66,p140,0
s66,p141,1
s66,p142,0
s66,p143,0
s66,p144,1
s66,p145,1
s66,p146,0
s66,p147,1
s66,p148,0
s66,p149,1
s66,p150,0
s66,p151,1
s66,p152,0
s66,p153,1
s66,p154,1
s66,p155,1
s66,p156,1
s66,p157,1
s66,p158,1
s66,p159,1
s66,p160,1
s66,p161,1
s66,p162,1
s66,p163,1
s66,p164,1
s66,p165,1
s66,p166,1
s66,p167,1
s66,p168,1
s66,p169,1
s66,p170,1
s66,p171,0
s66,p172,1
s66,p173,1
s66,p174,1
s66,p175,1
s66,p176,1
s66,p177,1
s66,p178,1
s66,p179,1
s66,p180,0
s66,p181,1
s66,p182,1
s66,p183,1
s66,p184,1
s66,p185,1
s66,p186,1
s66,p187,0
s66,p188,1
s66,p189,1
s66,p190,0
s66,p191,1
s66,p192,1
s66,p193,1
s66,p194,0
s66,p195,0
s66,p196,1
s66,p197,1
s66,p198,0
s66,p199,1
s66,p200,1
s67,p1,1
s67,p2,0
s67,p3,1
s67,p4,1
s67,p5,0
s67,p6,0
s67,p7,1
s67,p8,0
s67,p9,0
s67,p10,0
s67,p11,1
s67,p12,1
s67,p13,1
s67,p14,1
s67,p15,1
s67,p16,0
s67,p17,0
s67,p18,1
s67,p19,0
s67,p20,1
s67,p21,1
s67,p22,1
s67,p23,1
s67,p24,0
s67,p25,1
s67,p26,1
s67,p27,0
s67,p28,0
s67,p29,1
s67,p30,1
s67,p31,0
s67,p32,1
s67,p33,0
s67,p34,1
s67,p35,1
s67,p36,0
s67,p37,1
s67,p38,1
s67,p39,1
s67,p40,0
s67,p41,1
s67,p42,0
s67,p43,0
s67,p44,1
s67,p45,0
s67,p46,1
s67,p47,0
s67,p48,0
s67,p49,1
s67,p50,1
s67,p51,0
s67,p52,1
s67,p53,0
s67,p54,0
s67,p55,0
s67,p56,1
s67,p57,1
s67,p58,1
s67,p59,1
s67,p60,1
s67,p61,0
s67,p62,0
s67,p63,0
s67,p64,1
s67,p65,1
s67,p66,1
s67,p67,0
s67,p68,1
s67,p69,1
s67,p70,1
s67,p71,1
s67,p72,0
s67,p73,1
s67,p74,0
s67,p75,0
s67,p76,1
s67,p77,0
s67,p78,0
s67,p79,0
s67,p80,0
s67,p81,0
s67,p82,1
s67,p83,1
s67,p84,0
s67,p85,1
s67,p86,1
s67,p87,0
s67,p88,0
s67,p89,0
s67,p90,0
s67,p91,1
s67,p92,0
s67,p93,1
s67,p94,0
s67,p95,1
s67,p96,0
s67,p97,0
s67,p98,0
s67,p99,1
s67,p100,1
s67,p101,0
s67,p102,1
s67,p103,0
s67,p104,0
s67,p105,1
s67,p106,0
s67,p107,1
s67,p108,1
s67,p109,1
s67,p110,0
s67,p111,1
s67,p112,0
s67,p113,0
s67,p114,1
s67,p115,0
s67,p116,0
s67,p117,0
s67,p118,1
s67,p119,1
s67,p120,1
s67,p121,1
s67,p122,0
s67,p123,0
s67,p124,1
s67,p125,0
s67,p126,0
s67,p127,1
s67,p128,1
s67,p129,1
s67,p130,1
s67,p131,0
s67,p132,0
s67,p133,1
s67,p134,0
s67,p135,1
s67,p136,1
s67,p137,1
s67,p138,1
s67,p139,1
s67,p140,1
s67,p141,0
s67,p142,1
s67,p143,0
s67,p144,1
s67,p145,0
s67,p146,1
s67,p147,0
s67,p148,1
s67,p149,1
s67,p150,0
s67,p151,1
s67,p152,0
s67,p153,1
s67,p154,1
s67,p155,0
s67,p156,0
s67,p157,1
s67,p158,0
s67,p159,1
s67,p160,1
s67,p161,1
s67,p162,0
s67,p163,0
s67,p164,0
s67,p165,0
s67,p166,1
s67,p167,1
s67,p168,0
s67,p169,0
s67,p170,1
s67,p171,1
s67,p172,1
s67,p173,1
s67,p174,1
s67,p175,1
s67,p176,0
s67,p177,0
s67,p178,0
s67,p179,0
s67,p180,0
s67,p181,0
s67,p182,1
s67,p183,1
s67,p184,0
s67,p185,1
s67,p186,0
s67,p187,1
s67,p188,0
